stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
645,,1620 Blairs Ferry Rd,"grass, no sidewalk",42.035181,-91.661717,,,,,,
646,,Blairs Ferry Rd & St Andrews Ct,"grass, no sidewalk",42.035043,-91.664598,,,,,,
647,,Blairs Ferry Rd & C Ave,"grass, no sidewalk",42.034902,-91.666852,,,,,,
648,,Blairs Ferry Rd & Center Point Rd,concrete pad,42.034931,-91.668079,,,,,,
649,,Center Point Rd & Wilman St (far-side),grass to sidewalk,42.037234,-91.671240,,,,,,
650,,Center Point Rd & Robins Rd,corner sidewalk,42.038476,-91.672922,,,,,,
651,,N Center Point Rd & Parsons Dr,grass to sidewalk,42.041223,-91.675982,,,,,,
652,,725 N Center Point Rd,grass to sidewalk,42.045190,-91.680414,,,,,,
653,,N Center Point Rd & Dina Ct (far-side),grass to sidewalk,42.048370,-91.684071,,,,,,
654,,N Center Point Rd & Stamy Rd (far-side),grass to sidewalk,42.049984,-91.685910,,,,,,
655,,N Center Point Rd & Sherman Rd,gravel shoulder,42.051335,-91.687733,,,,,,
656,,N Center Point Rd & Ketelsen Dr,grass to sidewalk,42.053202,-91.690477,,,,,,
657,,N Center Point Rd & Tower Terrace Rd (CCB),grass to sidewalk,42.058696,-91.692102,,,,,,
658,,Tower Terrace Rd & Stamy Rd,gravel shoulder,42.058664,-91.685237,,,,,,
659,,Tower Terrrace Rd & Hawkeye Dr (far-side),gravel shoulder,42.058598,-91.677421,,,,,,
660,,Tower Terrace Rd & Robins Rd,gravel shoulder,42.058525,-91.672923,,,,,,
661,,Robins Rd across from Tiki Terr (Bali Hai north drive),gravel shoulder,42.054738,-91.672993,,,,,,
662,,1410 Robins Rd (Hiawatha Public Works),"grass, no sidewalk",42.051754,-91.672992,,,,,,
663,,Robins Rd & Clymer Rd,corner sidewalk,42.049861,-91.673071,,,,,,
664,,Boyson Rd & Terry Ave,grass to sidewalk,42.047717,-91.668748,,,,,,
665,,Boyson Rd & Boxwood Ln,"grass, no sidewalk",42.047704,-91.663446,,,,,,
666,,Boyson Rd & Kelburn Ln,corner sidewalk,42.046726,-91.660407,,,,,,
667,,Boyson Rd across from West Park Rd,"grass, no sidewalk",42.046755,-91.656554,,,,,,
668,,Boyson Rd & Creekside Dr,corner sidewalk,42.046757,-91.654180,,,,,,
669,,Boyson Rd across from Doubletree Rd,grass to sidewalk,42.046786,-91.651064,,,,,,
670,,Boyson Rd & Rolling Creek Dr,grass to sidewalk,42.046732,-91.649204,,,,,,
671,,Boyson Rd & Country Hill Ave,grass to sidewalk,42.046660,-91.641741,,,,,,
672,,Boyson Rd & C Ave  (Hy-Vee Drugstore),grass to sidewalk,42.046631,-91.638936,,,,,,
673,,C Ave  @ Granite Valley Apts,grass to sidewalk,42.045773,-91.638859,,,,,,
674,,C Ave & Broderick Dr,grass to sidewalk,42.043670,-91.638839,,,,,,
675,,C Ave & Ashton Pl,concrete pad,42.041332,-91.638806,,,,,,
676,,C Ave & Teakwood Ln,grass to sidewalk,42.039134,-91.638709,,,,,,
677,,C Ave & Greenfield St,concrete pad,42.037257,-91.638671,,,,,,
678,,Blairs Ferry Rd & C Ave (far-side),grass to sidewalk,42.034627,-91.637776,,,,,,
679,,Blairs Ferry Rd & Northland Ave,corner sidewalk,42.033778,-91.631982,,,,,,
680,,Northland Ave & Northview Pl,"grass, no sidewalk",42.032360,-91.631831,,,,,,
681,,Northland Ave & North Pointe Dr,"grass, no sidewalk",42.031284,-91.631840,,,,,,
682,,5100 Northland Ave  (Super Skate),"grass, no sidewalk",42.029380,-91.631821,,,,,,
683,,Northland Ave Extension (stop sign near Applebee's),"grass, no sidewalk",42.026998,-91.631983,,,,,,
684,,1st Ave  @ Cedar Memorial,"grass, no sidewalk",42.022357,-91.629503,,,,,,
685,,1st Ave & 40th St,corner sidewalk,42.019662,-91.632570,,,,,,
686,,1st Ave & 38th St,grass to sidewalk,42.017290,-91.634527,,,,,,
687,,1st Ave & 36th St,corner sidewalk,42.014763,-91.635254,,,,,,
688,,1st Ave & 34th St,corner sidewalk,42.012327,-91.635253,,,,,,
689,,1st Ave & 32th St  (Hardee's),concrete pad,42.010045,-91.635194,,,,,,
690,,1st Ave & 29th St,concrete pad,42.006287,-91.634989,,,,,,
691,,1st Ave & 27th St,concrete pad,42.003474,-91.634995,,,,,,
692,,2510 1st Ave,grass to sidewalk,42.001824,-91.635582,,,,,,
693,,2310 1st Ave  (St. Matthew's Church),concrete pad,41.999331,-91.636621,,,,,,
694,,1st Ave & 21st St,concrete pad,41.996380,-91.638624,,,,,,
695,,1st Ave & 19th St,concrete pad,41.993041,-91.644186,,,,,,
696,,1st Ave & 18th St,grass to sidewalk,41.991623,-91.646507,,,,,,
697,,1st Ave & 17th St,corner sidewalk,41.990503,-91.648459,,,,,,
698,,1st Ave & 16th St (far-side) (Hy-Vee),concrete pad,41.989235,-91.650615,,,,,,
699,,1st Ave & 15th St,concrete pad,41.988408,-91.652202,,,,,,
700,,1st Ave & College Dr,concrete pad,41.986570,-91.655478,,,,,,
701,,1st Ave & Coe Rd,corner sidewalk,41.985201,-91.657843,,,,,,
702,,1st Ave & 10th St,concrete pad,41.984103,-91.659735,,,,,,
703,,1st Ave & 8th St (far-side),grass to sidewalk,41.982540,-91.662305,,,,,,
704,,1st Ave & 6th St,concrete pad,41.981523,-91.664231,,,,,,
705,,1st Ave & RR tracks,concrete pad,41.980254,-91.666351,,,,,,
706,,1st St & 2nd Ave (City Hall),concrete pad,41.977354,-91.669300,,,,,,
707,,Kmart parking lot stop sign,concrete pad,42.029191,-91.627862,,,,,,
708,,Kmart exit at Lindale Dr,"grass, no sidewalk",42.029749,-91.625625,,,,,,
709,,439 Lindale Dr (Hilltop Manor),grass to sidewalk,42.030650,-91.624963,,,,,,
710,,Lindale Dr & Blairs Ferry Rd.,concrete pad,42.032087,-91.623686,,,,,,
711,,679 W 8th Ave,"grass, no sidewalk",42.034627,-91.618874,,,,,,
712,,W 8th Ave across from Parkview Dr,grass to sidewalk,42.034418,-91.615570,,,,,,
713,,8th Ave & 3rd St,grass to sidewalk,42.034123,-91.607988,,,,,,
714,,483 8th Ave,grass to sidewalk,42.034171,-91.605654,,,,,,
715,,8th Ave & 7th St,grass to sidewalk,42.034129,-91.602884,,,,,,
716,,8th Ave & 9th St,corner sidewalk,42.034100,-91.600625,,,,,,
717,,925 10th St,grass to sidewalk,42.035457,-91.599224,,,,,,
718,,Central Ave & 9th St,corner sidewalk,42.036787,-91.600333,,,,,,
719,,Central Ave & 7th St,corner sidewalk,42.037812,-91.602548,,,,,,
720,,Central Ave across from 5th St,grass to sidewalk,42.038748,-91.604686,,,,,,
721,,Alburnett Rd & Geode St,corner sidewalk,42.040684,-91.607278,,,,,,
722,,Alburnett Rd & Boyson Rd,grass to sidewalk,42.043527,-91.610112,,,,,,
723,,Boyson Rd & Agate Circle,grass to sidewalk,42.043479,-91.605223,,,,,,
724,,Boyson Rd across from Bentley Dr (Azure Apts),concrete pad,42.044741,-91.601605,,,,,,
725,,Boyson Rd and 10th Street,corner sidewalk,42.045326,-91.599541,,,,,,
726,,1035 McGowan Blvd,grass to sidewalk,42.042978,-91.598548,,,,,,
727,,McGowan Blvd & 14th St,corner sidewalk,42.042903,-91.594943,,,,,,
728,,McGowan Blvd & 16th St,corner sidewalk,42.042878,-91.592980,,,,,,
729,,McGowan Blvd & Maplecrest Dr,corner sidewalk,42.042823,-91.589847,,,,,,
730,,McGowan Blvd & 24th St,corner sidewalk,42.042793,-91.587515,,,,,,
731,,McGowan Blvd & 27th St,corner sidewalk,42.043187,-91.583888,,,,,,
732,,2895 McGowan Blvd (near 29th St),grass to sidewalk,42.043166,-91.581593,,,,,,
733,,3065 McGowan Blvd (near 31st St),grass to sidewalk,42.043138,-91.579383,,,,,,
734,,31st St between 16th Ave & 15th Ave,"grass, no sidewalk",42.040477,-91.579256,,,,,,
735,,31st St & 12th Ave,"grass, no sidewalk",42.038481,-91.579372,,,,,,
736,,31st St & 10th Ave,"grass, no sidewalk",42.036117,-91.579304,,,,,,
737,,31st St & 8th Ave,"grass, no sidewalk",42.034677,-91.579343,,,,,,
738,,3275 7th Ave (Lincon View Square),"grass, no sidewalk",42.034579,-91.577690,,,,,,
739,,7th Ave & 35th St,"grass, no sidewalk",42.035800,-91.574563,,,,,,
740,,3701 Hwy 151 (Mercy Care),"gravel shoulder, no sidewalk",42.035788,-91.572311,,,,,,
741,,Hwy 151 & Katz Dr (Fire Station),"gravel shoulder, no sidewalk",42.035828,-91.570139,,,,,,
742,,Hwy 151 & 44th St,"gravel shoulder, no sidewalk",42.035701,-91.563486,,,,,,
743,,Hwy 151 & 50th St,"gravel shoulder, no sidewalk",42.035609,-91.557136,,,,,,
744,,Hwy 151 & Eagleview Dr,"gravel shoulder, no sidewalk",42.035539,-91.553562,,,,,,
745,,Wal-Mart,concrete pad,42.033996,-91.554972,,,,,,
746,,8th Ave across from 49th St,"grass, no sidewalk",42.034000,-91.558097,,,,,,
747,,4600 8th Ave,"grass, no sidewalk",42.034072,-91.560376,,,,,,
748,,8th Ave & 44th St,"grass, no sidewalk",42.034087,-91.562701,,,,,,
749,,Hwy 151 & Katz Dr (Post Office),"gravel shoulder, no sidewalk",42.036171,-91.569241,,,,,,
750,,Hwy 151 & 35th St,grass to sidewalk,42.036079,-91.573911,,,,,,
751,,3202 7th Ave (Goodwill),grass to sidewalk,42.035487,-91.576757,,,,,,
752,,7th Ave & 31st St,grass to sidewalk,42.033971,-91.579168,,,,,,
753,,2790 7th Ave (Hy-Vee Drugstore),grass to sidewalk,42.033346,-91.582230,,,,,,
754,,2504 7th Ave (Salvation Army),grass to sidewalk,42.033370,-91.585347,,,,,,
755,,2240 7th Ave (Subway),grass to sidewalk,42.033378,-91.587944,,,,,,
756,,7th Ave & 20th St (far-side),grass to sidewalk,42.033386,-91.590621,,,,,,
757,,7th Ave & 15th St,concrete pad,42.033387,-91.593741,,,,,,
758,,7th Ave @ Marion Square,concrete pad,42.033395,-91.598168,,,,,,
759,,7th Ave & 9th St,concrete pad,42.033403,-91.600305,,,,,,
760,,708 7th Ave (Duchess Cleaners),grass to sidewalk,42.033426,-91.602233,,,,,,
761,,448 7th Ave (Marion Animal Hospital),grass to sidewalk,42.033408,-91.605717,,,,,,
762,,7th Ave & 2nd St,grass to sidewalk,42.033123,-91.609130,,,,,,
763,,7th Ave across from 1st St,concrete pad,42.031761,-91.611211,,,,,,
764,,340 Marion Blvd (Shortstop),grass to sidewalk,42.029974,-91.613909,,,,,,
765,,Marion Blvd across from Armar Dr,concrete pad,42.028260,-91.616837,,,,,,
766,,1st Ave & Tama St,grass to sidewalk,42.027140,-91.618939,,,,,,
767,,4601 1st Ave (Prince Alberts Tuxedos),"grass, no sidewalk",42.024970,-91.622950,,,,,,
768,,1st Ave & 8th St,grass to sidewalk,41.982821,-91.662012,,,,,,
769,,4545 1st Ave SE (Lone Star Steakhouse),grass to sidewalk,42.023288,-91.625709,,,,,,
770,,1st Ave & Tama St (far-side),"grass, no sidewalk",42.026785,-91.618771,,,,,,
771,,Marion Blvd & Armar Dr,grass to sidewalk,42.027910,-91.616943,,,,,,
772,,365 Marion Blvd (The Villages),grass to sidewalk,42.029314,-91.614556,,,,,,
773,,Marion Blvd at Thomas Park,grass to sidewalk,42.030265,-91.612912,,,,,,
774,,1st St & 6th Ave,concrete pad,42.031064,-91.610711,,,,,,
775,,3rd Ave across from 4th St,grass to sidewalk,42.029807,-91.605971,,,,,,
776,,3rd Ave & 7th St,corner sidewalk,42.029734,-91.602987,,,,,,
777,,3rd Ave & 9th St,corner sidewalk,42.029736,-91.600613,,,,,,
778,,3rd Ave & 11th St,corner sidewalk,42.029731,-91.598322,,,,,,
779,,S 11st St & 1st Ave,concrete pad,42.028203,-91.598257,,,,,,
780,,S 11th St across from A Ave,grass to sidewalk,42.026417,-91.598177,,,,,,
781,,S 11th St & Fairview Dr (far-side),grass to sidewalk,42.024511,-91.598190,,,,,,
782,,S 11th St & Westview Dr,corner sidewalk,42.022953,-91.598237,,,,,,
783,,S 11th St & Grand Ave,corner sidewalk,42.020749,-91.598348,,,,,,
784,,Meadowview Dr & East Post Rd (Dollar General),grass to sidewalk,42.018846,-91.598639,,,,,,
785,,Meadowview Dr & S 12th St,grass to sidewalk,42.018734,-91.596896,,,,,,
786,,Meadowview Dr & S 15th St,corner sidewalk,42.018650,-91.593885,,,,,,
787,,S 15th St & Grand Ave,concrete pad,42.020405,-91.593665,,,,,,
788,,S 15th St & Hillview Dr,grass to sidewalk,42.022072,-91.593681,,,,,,
789,,S 15th St & Marion H.S.,grass to sidewalk,42.023842,-91.593764,,,,,,
790,,S 15th St & A Ave,grass to sidewalk,42.026250,-91.593814,,,,,,
791,,S 15th St & 1st Ave,grass to sidewalk,42.028030,-91.593835,,,,,,
792,,15th St across from 3rd Ave,grass to sidewalk,42.029763,-91.593838,,,,,,
793,,15th St & 5th Ave,corner sidewalk,42.031381,-91.593867,,,,,,
794,,1807 5th Ave,grass to sidewalk,42.031376,-91.591108,,,,,,
795,,5th Ave & 22nd St,grass to sidewalk,42.031408,-91.589093,,,,,,
796,,2461 5th Ave,grass to sidewalk,42.031436,-91.586240,,,,,,
797,,5th Ave & 27th St,grass to sidewalk,42.031395,-91.583420,,,,,,
798,,2911 5th Ave,grass to sidewalk,42.031412,-91.581532,,,,,,
799,,5th Ave & 31st St,grass to sidewalk,42.031360,-91.579372,,,,,,
800,,31st St & 3rd Ave,grass to sidewalk,42.029910,-91.579273,,,,,,
801,,3rd Ave & 35th St,"grass, no sidewalk",42.029518,-91.574433,,,,,,
802,,700 35th St (Marion Village),grass to sidewalk,42.033571,-91.574182,,,,,,
803,,35th St & Hwy 151,grass to sidewalk,42.035529,-91.574195,,,,,,
804,,6th St & 2nd Ave,,41.980395,-91.663202,,,,,,
805,,6th St & 1st Ave,,41.981264,-91.663892,,,,,,
806,,180 College Dr  (Coe College shelter),,41.986936,-91.656125,,,,,,
807,,College Dr & C Ave,corner sidewalk,41.988802,-91.658028,,,,,,
808,,College Dr & E Ave,grass to sidewalk,41.990402,-91.659623,,,,,,
809,,Oakland Rd & G Ave,corner sidewalk,41.992636,-91.659488,,,,,,
810,,Oakland Rd & H Ave,concrete pad,41.995307,-91.659627,,,,,,
811,,Oakland Rd across from I Ave (Daniels Park),"grass, no sidewalk",41.997437,-91.659753,,,,,,
812,,Oakland Rd & J Ave (Daniels Park),"grass, no sidewalk",41.999350,-91.659829,,,,,,
813,,1202 Oakland Rd  (crosswalk to Garfield),concrete pad,42.000933,-91.659822,,,,,,
814,,1300 Oakland Rd  (Oakland Gardens Apts),"grass, no sidewalk",42.002288,-91.659826,,,,,,
815,,Oakland Rd & O Ave,corner sidewalk,42.004261,-91.659727,,,,,,
816,,Oakland Rd & 29th St,"grass, no sidewalk",42.006670,-91.659447,,,,,,
817,,Oakland Rd & 30th St,"grass, no sidewalk",42.008519,-91.659091,,,,,,
818,,32nd St & Oakland Rd (far-side) (Hy-Vee),concrete pad,42.010478,-91.659077,,,,,,
819,,32nd St & Center Point Rd,corner sidewalk,42.010599,-91.662841,,,,,,
820,,3358 Center Point Rd  (Papa Johns),grass to sidewalk,42.013182,-91.664142,,,,,,
821,,Center Point Rd & Arizona Ave,grass to sidewalk,42.015912,-91.664013,,,,,,
822,,Center Point Rd & Miami Dr,grass to sidewalk,42.018268,-91.664173,,,,,,
823,,Center Point Rd & Park Towne Ct  (Spring House),concrete pad,42.019935,-91.664755,,,,,,
824,,Center Point Rd & 42nd St,grass to sidewalk,42.021128,-91.665166,,,,,,
825,,Center Point Rd across from Czech Ln,grass to sidewalk,42.023533,-91.666312,,,,,,
826,,Center Point Rd & Dodge Rd,"gravel shoulder, no sidewalk",42.026339,-91.667498,,,,,,
827,,Center Point Rd & Hwy 100 off-ramp,"grass, no sidewalk",42.029271,-91.667736,,,,,,
828,,Center Point Rd across from North Towne Ln,"grass, no sidewalk",42.032867,-91.667930,,,,,,
829,,Blairs Ferry Rd & Center Point Rd (far-side),concrete pad,42.034908,-91.669173,,,,,,
830,,204 Blairs Ferry Rd,grass to sidewalk,42.034954,-91.672890,,,,,,
831,,Blairs Ferry Rd between 6th & 7th Ave,grass to sidewalk,42.034854,-91.678390,,,,,,
832,,Wal-Mart,"grass, no sidewalk",42.032322,-91.683203,,,,,,
833,,Wal-Mart exit at the Metro Buffet stop sign,"grass, no sidewalk",42.034230,-91.682759,,,,,,
834,,Blairs Ferry Rd & 12th Ave,grass to sidewalk,42.035085,-91.687924,,,,,,
835,,Blairs Ferry Rd & 13th Ave,grass to sidewalk,42.034991,-91.690610,,,,,,
836,,1400 Blairs Ferry Rd (Woodcrest Apts),grass to sidewalk,42.034898,-91.692310,,,,,,
837,,Blairs Ferry Rd & 18th Ave (MercyCare),grass to sidewalk,42.034822,-91.697175,,,,,,
838,,Blairs Ferry Rd & Edgewood Rd,grass to sidewalk,42.034882,-91.700980,,,,,,
839,,Blairs Ferry Rd & Miller Rd,grass to sidewalk,42.034984,-91.703111,,,,,,
840,,Miller Rd & Emmons St (far-side),"grass, no sidewalk",42.039435,-91.703396,,,,,,
841,,Miller Rd & Boyson Rd,"grass, no sidewalk",42.044167,-91.701679,,,,,,
842,,Boyson Rd across from Marthas Way,concrete pad,42.044113,-91.695312,,,,,,
843,,1475 Boyson Rd,grass to sidewalk,42.044127,-91.692457,,,,,,
844,,Boyson Rd & N 12th Ave (Big 10 Mart),grass to sidewalk,42.044124,-91.689091,,,,,,
845,,Boyson Rd & N Center Point Rd,concrete pad,42.046506,-91.682514,,,,,,
846,,across from 725 N Center Point Rd,grass to sidewalk,42.044982,-91.680781,,,,,,
847,,N Center Point Rd across from Parsons Dr,gravel shoulder,42.041049,-91.676228,,,,,,
848,,N Center Point Rd & Emmons St,concrete pad,42.038920,-91.673867,,,,,,
849,,Center Point Rd & Willman St (Library),corner sidewalk,42.037270,-91.671785,,,,,,
850,,Center Point Rd & Blairs Ferry Rd,grass to sidewalk,42.035000,-91.668556,,,,,,
851,,Center Point Rd & North Towne Ln,concrete pad,42.033108,-91.668226,,,,,,
852,,Center Point Rd & Sylvia Ave,grass to sidewalk,42.030095,-91.668286,,,,,,
853,,4657 Center Point Rd  (Pierson's),gravel shoulder to sidewalk,42.026137,-91.667823,,,,,,
854,,Center Point Rd & Czech Ln,grass to sidewalk,42.023549,-91.666594,,,,,,
855,,Center Point Rd & 42nd St,grass to sidewalk,42.021722,-91.665670,,,,,,
856,,Center Point Rd & Park Towne Ct,concrete pad,42.019957,-91.664995,,,,,,
857,,Center Point Rd across from Miami Dr,"grass, no sidewalk",42.018328,-91.664490,,,,,,
858,,Center Point Rd across from Arizona Ave,"grass, no sidewalk",42.016318,-91.664301,,,,,,
859,,3335 Center Point Rd (Papa Murphy's),"grass, no sidewalk",42.012798,-91.664323,,,,,,
860,,3043 Center Point Rd (Edmondton Chiropractic),concrete pad,42.009914,-91.663007,,,,,,
861,,2925 Center Point Rd,grass to sidewalk,42.007883,-91.662943,,,,,,
862,,Center Point Rd & 29th St (far-side),grass to sidewalk,42.006367,-91.662934,,,,,,
863,,Center Point Rd across from O Ave,grass to sidewalk,42.003930,-91.662869,,,,,,
864,,Center Point Rd & McLoud Dr,grass to sidewalk,42.001724,-91.662894,,,,,,
865,,Center Point Rd & J Ave,grass to sidewalk,41.999833,-91.662916,,,,,,
866,,Center Point Rd & I Ave,corner sidewalk,41.997699,-91.662727,,,,,,
867,,Center Point Rd & H Ave,grass to sidewalk,41.995901,-91.662699,,,,,,
868,,Center Point Rd & Lincoln Ave,concrete pad,41.993850,-91.662661,,,,,,
869,,Center Point Rd & G Ave (RR tracks),concrete pad,41.992458,-91.662028,,,,,,
870,,Center Point Rd & F Ave (Aid to Women),corner sidewalk,41.991393,-91.660835,,,,,,
871,,Center Point Rd & Coe Rd,concrete pad,41.990729,-91.660184,,,,,,
872,,Coe Rd  @ St. Luke's Hospital Resource Ctr,concrete pad,41.986612,-91.659361,,,,,,
873,,A Ave across from 11th St  (St. Luke's Hospital),concrete pad,41.985277,-91.659874,,,,,,
874,,10th St & 2nd Ave,concrete pad,41.983117,-91.659302,,,,,,
875,,2nd Ave & 8th St,corner sidewalk,41.981791,-91.661105,,,,,,
876,,2nd Ave & 6th St,concrete pad,41.980535,-91.663343,,,,,,
877,,2nd Ave & RR tracks,concrete pad,41.979268,-91.665692,,,,,,
878,,Diagonal Dr & 1st St,grass to sidewalk,41.970777,-91.669201,,,,,,
879,,1st St @ Police Station,concrete pad,41.971850,-91.669936,,,,,,
880,,1st St @ McGrath Ampitheatre,grass to sidewalk,41.973707,-91.671128,,,,,,
881,,2nd Ave & L St,concrete pad,41.974331,-91.676275,,,,,,
882,,2nd Ave & 6th St,grass to sidewalk,41.973486,-91.678657,,,,,,
883,,6th St & A Ave,corner sidewalk,41.975298,-91.679982,,,,,,
884,,B Ave & 8th St (far-side),grass to sidewalk,41.974942,-91.683280,,,,,,
885,,B Ave & 11th St,grass to sidewalk,41.975014,-91.686743,,,,,,
886,,B Ave & 13th St,corner sidewalk,41.975036,-91.689172,,,,,,
887,,B Ave & 15th St,corner sidewalk,41.975063,-91.691571,,,,,,
888,,B Ave & Highland Dr,corner sidewalk,41.975064,-91.693022,,,,,,
889,,B Ave & 18th St,corner sidewalk,41.975129,-91.696456,,,,,,
890,,B Ave & 19th St,concrete pad,41.974741,-91.698378,,,,,,
891,,Johnson Ave & 20th St,grass to sidewalk,41.974670,-91.700854,,,,,,
892,,2204 Johnson Ave (Evergreen Estates III),grass to sidewalk,41.974685,-91.703874,,,,,,
893,,Johnson Ave & 24th St,grass to sidewalk,41.974678,-91.705593,,,,,,
894,,Johnson Ave across from 27th St,grass to sidewalk,41.974699,-91.708172,,,,,,
895,,Johnson Ave & 29th St,grass to sidewalk,41.974719,-91.710257,,,,,,
896,,Johnson Ave & 32nd St,grass to sidewalk,41.974791,-91.713395,,,,,,
897,,Johnson Ave & Edgewood Rd,grass to sidewalk,41.974740,-91.715732,,,,,,
898,,3610 Johnson Ave  (Parkside Apts),grass to sidewalk,41.973891,-91.718541,,,,,,
899,,Johnson Ave & Shelley Ln,grass to sidewalk,41.972996,-91.721547,,,,,,
900,,4010 Johnson Ave,grass to sidewalk,41.972216,-91.723969,,,,,,
901,,1st Ave across from Alexandra Apts,grass to sidewalk,41.967308,-91.727127,,,,,,
902,,1st Ave & Jacolyn Dr,corner sidewalk,41.966924,-91.730410,,,,,,
903,,4850 1st Ave,grass to sidewalk,41.966886,-91.733731,,,,,,
904,,1st Ave & Johnson Ave,corner sidewalk,41.967571,-91.735000,,,,,,
905,,Jacolyn Dr @ Cedar Hills Center,"grass, no sidewalk",41.969473,-91.732025,,,,,,
906,,Jacolyn Dr & Gordon Ave,"grass, no sidewalk",41.971836,-91.732516,,,,,,
907,,Jacolyn Dr & Ford Ave,"grass, no sidewalk",41.973119,-91.733852,,,,,,
908,,Jacolyn Dr & Midway Dr,corner sidewalk,41.975115,-91.735808,,,,,,
909,,Jacolyn Dr & E Ave,corner sidewalk,41.978326,-91.735853,,,,,,
910,,E Ave across from Lewellen Dr,corner sidewalk,41.978582,-91.738098,,,,,,
911,,E Ave & Taft School (Tennis Courts),grass to sidewalk,41.978620,-91.740123,,,,,,
912,,West Post Rd & D Ave (far-side),grass to sidewalk,41.977580,-91.740495,,,,,,
913,,West Post Rd & Plainview Dr,corner sidewalk,41.974932,-91.740081,,,,,,
914,,West Post Rd & Cedar Dr,corner sidewalk,41.972474,-91.740490,,,,,,
915,,West Post Rd & Skyline Dr,corner sidewalk,41.970961,-91.740532,,,,,,
916,,West Post Rd & 1st Ave,corner sidewalk,41.968893,-91.740501,,,,,,
917,,West Post Rd & Johnson Ave,corner sidewalk,41.965848,-91.740481,,,,,,
918,,West Post Rd & 16th Ave,"grass, no sidewalk",41.964087,-91.740561,,,,,,
919,,16th Ave across from Naoma Dr,gravel & grass to sidewalk,41.964051,-91.747045,,,,,,
920,,16th Ave & Burdette Dr,gravel & grass to sidewalk,41.964121,-91.749889,,,,,,
921,,16th Ave & Stoney Point Rd,"grass, no sidewalk",41.964240,-91.754773,,,,,,
922,,Stoney Point Rd & Quail Ridge Blvd,grass to sidewalk,41.966000,-91.754890,,,,,,
923,,Stoney Point Rd & Underwood Ave,corner sidewalk,41.967026,-91.754844,,,,,,
924,,Stoney Point Rd & 1st Ave,corner sidewalk,41.971217,-91.754834,,,,,,
925,,1st Ave  @ Coolidge School,concrete pad,41.971261,-91.752131,,,,,,
926,,1st Ave & Broadmore Rd,corner sidewalk,41.971175,-91.750819,,,,,,
927,,1st Ave & Westview Ave,corner sidewalk,41.970795,-91.748416,,,,,,
928,,1st Ave & Eastview Ave,corner sidewalk,41.969840,-91.746694,,,,,,
929,,1st Ave & Hanover Rd,corner sidewalk,41.968937,-91.744750,,,,,,
930,,1st Ave & Cherry Hill Rd,corner sidewalk,41.968662,-91.742699,,,,,,
931,,1st Ave & West Post Rd,corner sidewalk,41.968618,-91.740583,,,,,,
932,,1st Ave & Leroy St,corner sidewalk,41.968618,-91.738406,,,,,,
933,,1st Ave & Johnson Ave,corner sidewalk,41.967754,-91.735453,,,,,,
934,,4881 1st Ave (Glenbrook West),grass to sidewalk,41.966858,-91.734459,,,,,,
935,,1st Ave & Jacolyn Dr,concrete pad,41.966652,-91.730835,,,,,,
936,,1st Ave @ Alexandra Apartments,grass to sidewalk,41.967124,-91.726955,,,,,,
937,,Wiley Blvd & Roxbury Dr,grass to sidewalk,41.968762,-91.725634,,,,,,
938,,Wiley Blvd & Johnson Ave,grass to sidewalk,41.971092,-91.725600,,,,,,
939,,4035 Johnson Ave,grass to sidewalk,41.972038,-91.723885,,,,,,
940,,Johnson Ave & Wellesley Ct (far-side),grass to sidewalk,41.972796,-91.721464,,,,,,
941,,Johnson Ave & Josephine Ln,grass to sidewalk,41.973549,-91.718733,,,,,,
942,,Johnson Ave & Edgewood Rd,grass to sidewalk,41.974262,-91.716313,,,,,,
943,,Johnson Ave & 32nd St,grass to sidewalk,41.974552,-91.713654,,,,,,
944,,2925 Johnson Ave (Hillside Mobile Home Ct),grass to sidewalk,41.974557,-91.710895,,,,,,
945,,Johnson Ave & 27th St (2705 Johnson Ave ),grass to sidewalk,41.974502,-91.708412,,,,,,
946,,Johnson Ave & 24th St,grass to sidewalk,41.974453,-91.706014,,,,,,
947,,Johnson Ave & 22nd St,grass to sidewalk,41.974415,-91.703616,,,,,,
948,,Johnson Ave & 20th St,grass to sidewalk,41.974419,-91.701120,,,,,,
949,,1915 Johnson Ave,grass to sidewalk,41.974369,-91.699232,,,,,,
950,,B Ave & 18th St,concrete pad,41.974929,-91.696948,,,,,,
951,,B Ave & Highland Dr,corner sidewalk,41.974881,-91.693309,,,,,,
952,,B Ave & 15th St,corner sidewalk,41.974849,-91.691962,,,,,,
953,,B Ave & 13th St,corner sidewalk,41.974810,-91.689534,,,,,,
954,,B Ave & 11th St,corner sidewalk,41.974816,-91.687135,,,,,,
955,,B Ave & 10th St,corner sidewalk,41.974795,-91.685876,,,,,,
956,,B Ave & 8th St,corner sidewalk,41.974835,-91.683163,,,,,,
957,,A Ave & 6th St,corner sidewalk,41.975216,-91.680202,,,,,,
958,,6th St & 2nd Ave,corner sidewalk,41.973425,-91.679046,,,,,,
959,,3rd Ave & 4th St,corner sidewalk,41.972961,-91.676304,,,,,,
960,,3rd Ave & 3rd St,corner sidewalk,41.973593,-91.674545,,,,,,
961,,3rd Ave & 1st St,concrete pad,41.974509,-91.672005,,,,,,
962,,3rd Ave @ County Courthouse,concrete pad,41.975315,-91.669890,,,,,,
